Idx;t;x_pos;x_vel;y_pos;y_vel;z_pos;z_vel;laser_pwr;p_chamb;gassFlow;glassSenseVal;glassLedPwr
1815;2023-08-02-07:35:16.128;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;294.00000;0.00000;2345;28
1816;2023-08-02-07:35:16.138;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;294.00000;0.00000;2334;28
1817;2023-08-02-07:35:16.148;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;294.00000;0.00000;2339;28
1818;2023-08-02-07:35:16.158;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;294.00000;0.00000;2337;28
1819;2023-08-02-07:35:16.168;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;292.50000;0.00000;2336;28
1820;2023-08-02-07:35:16.178;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;292.50000;0.00000;2342;28
1821;2023-08-02-07:35:16.188;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;292.50000;0.00000;2342;28
1822;2023-08-02-07:35:16.198;121.52570;0.00500;79.99870;79.99870;29.99220;29.99220;0.00000;292.50000;0.00000;2336;28
1823;2023-08-02-07:35:16.208;121.52570;0.00200;79.99870;79.99870;29.99210;29.99210;0.00000;291.29999;0.00000;2336;28
1824;2023-08-02-07:35:16.218;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;291.29999;0.00000;2332;28
1825;2023-08-02-07:35:16.228;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;291.29999;0.00000;2336;28
1826;2023-08-02-07:35:16.238;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;291.29999;0.00000;2336;28
1827;2023-08-02-07:35:16.248;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;289.89999;0.00000;2336;28
1828;2023-08-02-07:35:16.258;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;289.89999;0.00000;2336;28
1829;2023-08-02-07:35:16.268;121.52570;0.00500;79.99870;79.99870;29.99220;29.99220;0.00000;289.89999;0.00000;2339;28
1830;2023-08-02-07:35:16.278;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;289.89999;0.00000;2339;28
1831;2023-08-02-07:35:16.288;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;288.50000;0.00000;2337;28
1832;2023-08-02-07:35:16.298;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;288.50000;0.00000;2339;28
1833;2023-08-02-07:35:16.308;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;288.50000;0.00000;2334;28
1834;2023-08-02-07:35:16.318;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;288.50000;0.00000;2335;28
1835;2023-08-02-07:35:16.328;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;287.10001;0.00000;2337;28
1836;2023-08-02-07:35:16.338;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;287.10001;0.00000;2345;28
1837;2023-08-02-07:35:16.348;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;287.10001;0.00000;2339;28
1838;2023-08-02-07:35:16.358;121.52570;0.00200;79.99870;79.99870;29.99210;29.99210;0.00000;287.10001;0.00000;2345;28
1839;2023-08-02-07:35:16.368;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;287.10001;0.00000;2340;28
1840;2023-08-02-07:35:16.378;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;286.00000;0.00000;2342;28
1841;2023-08-02-07:35:16.388;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;286.00000;0.00000;2339;28
1842;2023-08-02-07:35:16.398;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;286.00000;0.00000;2345;28
1843;2023-08-02-07:35:16.408;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;286.00000;0.00000;2336;28
1844;2023-08-02-07:35:16.418;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;284.60001;0.00000;2342;28
1845;2023-08-02-07:35:16.428;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;284.60001;0.00000;2345;28
1846;2023-08-02-07:35:16.438;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;284.60001;0.00000;2339;28
1847;2023-08-02-07:35:16.448;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;284.60001;0.00000;2340;28
1848;2023-08-02-07:35:16.458;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;283.20001;0.00000;2348;28
1849;2023-08-02-07:35:16.468;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;283.20001;0.00000;2340;28
1850;2023-08-02-07:35:16.478;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;283.20001;0.00000;2339;28
1851;2023-08-02-07:35:16.488;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;283.20001;0.00000;2336;28
1852;2023-08-02-07:35:16.498;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;282.00000;0.00000;2334;28
1853;2023-08-02-07:35:16.508;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;282.00000;0.00000;2334;28
1854;2023-08-02-07:35:16.518;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;282.00000;0.00000;2342;28
1855;2023-08-02-07:35:16.528;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;282.00000;0.00000;2342;28
1856;2023-08-02-07:35:16.538;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;280.60001;0.00000;2339;28
1857;2023-08-02-07:35:16.548;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;280.60001;0.00000;2337;28
1858;2023-08-02-07:35:16.558;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;280.60001;0.00000;2340;28
1859;2023-08-02-07:35:16.568;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;280.60001;0.00000;2336;28
1860;2023-08-02-07:35:16.578;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;279.50000;0.00000;2342;28
1861;2023-08-02-07:35:16.588;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;279.50000;0.00000;2345;28
1862;2023-08-02-07:35:16.598;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;279.50000;0.00000;2342;28
1863;2023-08-02-07:35:16.608;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;279.50000;0.00000;2339;28
1864;2023-08-02-07:35:16.618;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;278.10001;0.00000;2342;28
1865;2023-08-02-07:35:16.628;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;278.10001;0.00000;2339;28
1866;2023-08-02-07:35:16.638;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;278.10001;0.00000;2345;28
1867;2023-08-02-07:35:16.648;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;278.10001;0.00000;2340;28
1868;2023-08-02-07:35:16.658;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;278.10001;0.00000;2345;28
1869;2023-08-02-07:35:16.668;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;276.89999;0.00000;2342;28
1870;2023-08-02-07:35:16.678;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;276.89999;0.00000;2339;28
1871;2023-08-02-07:35:16.688;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;276.89999;0.00000;2345;28
1872;2023-08-02-07:35:16.698;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;276.89999;0.00000;2337;28
1873;2023-08-02-07:35:16.708;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;275.60001;0.00000;2345;28
1874;2023-08-02-07:35:16.718;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;275.60001;0.00000;2339;28
1875;2023-08-02-07:35:16.728;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;275.60001;0.00000;2334;28
1876;2023-08-02-07:35:16.738;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;275.60001;0.00000;2337;28
1877;2023-08-02-07:35:16.748;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;274.39999;0.00000;2345;28
1878;2023-08-02-07:35:16.758;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;274.39999;0.00000;2345;28
1879;2023-08-02-07:35:16.768;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;274.39999;0.00000;2342;28
1880;2023-08-02-07:35:16.778;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;274.39999;0.00000;2336;28
1881;2023-08-02-07:35:16.788;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;273.10001;0.00000;2336;28
1882;2023-08-02-07:35:16.798;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;273.10001;0.00000;2339;28
1883;2023-08-02-07:35:16.808;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;273.10001;0.00000;2337;28
1884;2023-08-02-07:35:16.818;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;273.10001;0.00000;2348;28
1885;2023-08-02-07:35:16.828;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;272.00000;0.00000;2334;28
1886;2023-08-02-07:35:16.838;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;272.00000;0.00000;2339;28
1887;2023-08-02-07:35:16.848;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;272.00000;0.00000;2345;28
1888;2023-08-02-07:35:16.858;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;272.00000;0.00000;2346;28
1889;2023-08-02-07:35:16.868;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;270.70001;0.00000;2339;28
1890;2023-08-02-07:35:16.878;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;270.70001;0.00000;2345;28
1891;2023-08-02-07:35:16.888;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;270.70001;0.00000;2339;28
1892;2023-08-02-07:35:16.898;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;270.70001;0.00000;2336;28
1893;2023-08-02-07:35:16.908;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;269.50000;0.00000;2343;28
1894;2023-08-02-07:35:16.918;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;269.50000;0.00000;2345;28
1895;2023-08-02-07:35:16.928;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;269.50000;0.00000;2345;28
1896;2023-08-02-07:35:16.938;121.52570;0.00700;79.99870;79.99870;29.99220;29.99220;0.00000;269.50000;0.00000;2342;28
1897;2023-08-02-07:35:16.948;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;269.50000;0.00000;2336;28
1898;2023-08-02-07:35:16.958;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;268.29999;0.00000;2345;28
1899;2023-08-02-07:35:16.968;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;268.29999;0.00000;2345;28
1900;2023-08-02-07:35:16.978;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;268.29999;0.00000;2339;28
1901;2023-08-02-07:35:16.988;121.52570;0.00500;79.99870;79.99870;29.99220;29.99220;0.00000;268.29999;0.00000;2346;28
1902;2023-08-02-07:35:16.998;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;267.10001;0.00000;2342;28
1903;2023-08-02-07:35:17.008;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;267.10001;0.00000;2342;28
1904;2023-08-02-07:35:17.018;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;267.10001;0.00000;2342;28
1905;2023-08-02-07:35:17.028;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;267.10001;0.00000;2351;28
1906;2023-08-02-07:35:17.038;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;266.00000;0.00000;2345;28
1907;2023-08-02-07:35:17.048;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;266.00000;0.00000;2339;28
1908;2023-08-02-07:35:17.058;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;266.00000;0.00000;2339;28
1909;2023-08-02-07:35:17.068;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;266.00000;0.00000;2336;28
1910;2023-08-02-07:35:17.078;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;264.70001;0.00000;2339;28
1911;2023-08-02-07:35:17.088;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;264.70001;0.00000;2343;28
1912;2023-08-02-07:35:17.098;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;264.70001;0.00000;2339;28
1913;2023-08-02-07:35:17.108;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;264.70001;0.00000;2339;28
1914;2023-08-02-07:35:17.118;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;263.60001;0.00000;2336;28
1915;2023-08-02-07:35:17.128;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;263.60001;0.00000;2348;28
1916;2023-08-02-07:35:17.138;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;263.60001;0.00000;2337;28
1917;2023-08-02-07:35:17.148;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;263.60001;0.00000;2345;28
1918;2023-08-02-07:35:17.158;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;262.39999;0.00000;2336;28
1919;2023-08-02-07:35:17.168;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;262.39999;0.00000;2334;28
1920;2023-08-02-07:35:17.178;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;262.39999;0.00000;2342;28
1921;2023-08-02-07:35:17.188;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;262.39999;0.00000;2351;28
1922;2023-08-02-07:35:17.198;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;262.39999;0.00000;2336;28
1923;2023-08-02-07:35:17.208;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;261.29999;0.00000;2337;28
1924;2023-08-02-07:35:17.218;121.52570;0.00500;79.99870;79.99870;29.99220;29.99220;0.00000;261.29999;0.00000;2339;28
1925;2023-08-02-07:35:17.228;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;261.29999;0.00000;2342;28
1926;2023-08-02-07:35:17.238;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;261.29999;0.00000;2339;28
1927;2023-08-02-07:35:17.248;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;260.10001;0.00000;2345;28
1928;2023-08-02-07:35:17.258;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;260.10001;0.00000;2342;28
1929;2023-08-02-07:35:17.268;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;260.10001;0.00000;2345;28
1930;2023-08-02-07:35:17.278;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;260.10001;0.00000;2345;28
1931;2023-08-02-07:35:17.288;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;258.89999;0.00000;2342;28
1932;2023-08-02-07:35:17.298;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;258.89999;0.00000;2342;28
1933;2023-08-02-07:35:17.308;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;258.89999;0.00000;2351;28
1934;2023-08-02-07:35:17.318;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;258.89999;0.00000;2336;28
1935;2023-08-02-07:35:17.328;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;257.89999;0.00000;2339;28
1936;2023-08-02-07:35:17.338;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;257.89999;0.00000;2345;28
1937;2023-08-02-07:35:17.348;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;257.89999;0.00000;2336;28
1938;2023-08-02-07:35:17.358;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;257.89999;0.00000;2345;28
1939;2023-08-02-07:35:17.368;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;256.70001;0.00000;2342;28
1940;2023-08-02-07:35:17.378;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;256.70001;0.00000;2348;28
1941;2023-08-02-07:35:17.388;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;256.70001;0.00000;2336;28
1942;2023-08-02-07:35:17.398;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;256.70001;0.00000;2342;28
1943;2023-08-02-07:35:17.408;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;255.60001;0.00000;2340;28
1944;2023-08-02-07:35:17.418;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;255.60001;0.00000;2345;28
1945;2023-08-02-07:35:17.428;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;255.60001;0.00000;2339;28
1946;2023-08-02-07:35:17.438;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;255.60001;0.00000;2354;28
1947;2023-08-02-07:35:17.448;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;255.60001;0.00000;2345;28
1948;2023-08-02-07:35:17.458;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;254.39999;0.00000;2342;28
1949;2023-08-02-07:35:17.468;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;254.39999;0.00000;2342;28
1950;2023-08-02-07:35:17.478;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;254.39999;0.00000;2348;28
1951;2023-08-02-07:35:17.488;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;254.39999;0.00000;2339;28
1952;2023-08-02-07:35:17.498;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;253.39999;0.00000;2339;28
1953;2023-08-02-07:35:17.508;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;253.39999;0.00000;2336;28
1954;2023-08-02-07:35:17.518;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;253.39999;0.00000;2339;28
1955;2023-08-02-07:35:17.528;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;253.39999;0.00000;2342;28
1956;2023-08-02-07:35:17.538;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;252.10001;0.00000;2345;28
1957;2023-08-02-07:35:17.548;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;252.10001;0.00000;2339;28
1958;2023-08-02-07:35:17.558;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;252.10001;0.00000;2334;28
1959;2023-08-02-07:35:17.568;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;252.10001;0.00000;2342;28
1960;2023-08-02-07:35:17.578;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;251.20000;0.00000;2342;28
1961;2023-08-02-07:35:17.588;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;251.20000;0.00000;2342;28
1962;2023-08-02-07:35:17.598;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;251.20000;0.00000;2339;28
1963;2023-08-02-07:35:17.608;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;251.20000;0.00000;2339;28
1964;2023-08-02-07:35:17.618;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;250.10001;0.00000;2345;28
1965;2023-08-02-07:35:17.628;121.52570;0.00500;79.99870;79.99870;29.99220;29.99220;0.00000;250.10001;0.00000;2342;28
1966;2023-08-02-07:35:17.638;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;250.10001;0.00000;2342;28
1967;2023-08-02-07:35:17.648;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;250.10001;0.00000;2339;28
1968;2023-08-02-07:35:17.658;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;248.89999;0.00000;2340;28
1969;2023-08-02-07:35:17.668;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;248.89999;0.00000;2339;28
1970;2023-08-02-07:35:17.678;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;248.89999;0.00000;2348;28
1971;2023-08-02-07:35:17.688;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;248.89999;0.00000;2345;28
1972;2023-08-02-07:35:17.698;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;248.89999;0.00000;2345;28
1973;2023-08-02-07:35:17.708;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;247.80000;0.00000;2334;28
1974;2023-08-02-07:35:17.718;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;247.80000;0.00000;2339;28
1975;2023-08-02-07:35:17.728;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;247.80000;0.00000;2342;28
1976;2023-08-02-07:35:17.738;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;247.80000;0.00000;2342;28
1977;2023-08-02-07:35:17.748;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;246.70000;0.00000;2342;28
1978;2023-08-02-07:35:17.758;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;246.70000;0.00000;2342;28
1979;2023-08-02-07:35:17.768;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;246.70000;0.00000;2345;28
1980;2023-08-02-07:35:17.778;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;246.70000;0.00000;2339;28
1981;2023-08-02-07:35:17.788;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;245.70000;0.00000;2342;28
1982;2023-08-02-07:35:17.798;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;245.70000;0.00000;2339;28
1983;2023-08-02-07:35:17.808;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;245.70000;0.00000;2339;28
1984;2023-08-02-07:35:17.818;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;245.70000;0.00000;2339;28
1985;2023-08-02-07:35:17.828;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;244.60001;0.00000;2345;28
1986;2023-08-02-07:35:17.838;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;244.60001;0.00000;2336;28
1987;2023-08-02-07:35:17.848;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;244.60001;0.00000;2334;28
1988;2023-08-02-07:35:17.858;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;244.60001;0.00000;2342;28
1989;2023-08-02-07:35:17.868;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;243.60001;0.00000;2345;28
1990;2023-08-02-07:35:17.878;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;243.60001;0.00000;2337;28
1991;2023-08-02-07:35:17.888;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;243.60001;0.00000;2339;28
1992;2023-08-02-07:35:17.898;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;243.60001;0.00000;2342;28
1993;2023-08-02-07:35:17.908;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;242.60001;0.00000;2345;28
1994;2023-08-02-07:35:17.918;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;242.60001;0.00000;2348;28
1995;2023-08-02-07:35:17.928;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;242.60001;0.00000;2342;28
1996;2023-08-02-07:35:17.938;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;242.60001;0.00000;2336;28
1997;2023-08-02-07:35:17.948;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;241.60001;0.00000;2345;28
1998;2023-08-02-07:35:17.958;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;241.60001;0.00000;2342;28
1999;2023-08-02-07:35:17.968;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;241.60001;0.00000;2342;28
2000;2023-08-02-07:35:17.978;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;241.60001;0.00000;2342;28
2001;2023-08-02-07:35:17.988;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;241.60001;0.00000;2340;28
2002;2023-08-02-07:35:17.998;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;240.39999;0.00000;2342;28
2003;2023-08-02-07:35:18.008;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;240.39999;0.00000;2345;28
2004;2023-08-02-07:35:18.018;121.52570;0.00400;79.99870;79.99870;29.99220;29.99220;0.00000;240.39999;0.00000;2339;28
2005;2023-08-02-07:35:18.028;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;240.39999;0.00000;2339;28
2006;2023-08-02-07:35:18.038;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;239.50000;0.00000;2342;28
2007;2023-08-02-07:35:18.048;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;239.50000;0.00000;2342;28
2008;2023-08-02-07:35:18.058;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;239.50000;0.00000;2345;28
2009;2023-08-02-07:35:18.068;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;239.50000;0.00000;2342;28
2010;2023-08-02-07:35:18.078;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;238.39999;0.00000;2339;28
2011;2023-08-02-07:35:18.088;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;238.39999;0.00000;2348;28
2012;2023-08-02-07:35:18.098;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;238.39999;0.00000;2343;28
2013;2023-08-02-07:35:18.108;121.52570;0.00000;79.99870;79.99870;29.99220;29.99220;0.00000;238.39999;0.00000;2336;28
2014;2023-08-02-07:35:18.118;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;237.30000;0.00000;2345;28
2015;2023-08-02-07:35:18.128;121.52570;0.00100;79.99870;79.99870;29.99220;29.99220;0.00000;237.30000;0.00000;2342;28
2016;2023-08-02-07:35:18.138;121.52570;0.00300;79.99870;79.99870;29.99220;29.99220;0.00000;237.30000;0.00000;2339;28
2017;2023-08-02-07:35:18.148;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;237.30000;0.00000;2339;28
2018;2023-08-02-07:35:18.158;121.52570;0.00200;79.99870;79.99870;29.99220;29.99220;0.00000;236.39999;0.00000;2340;28
