Idx,t,x_pos,x_vel,y_pos,y_vel,z_pos,z_vel,laser_pwr,p_chamb,gassFlow,glassSenseVal,glassLedPwr
2820,2023-08-01-12:09:17.061,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,101.70000,0.00000,3004,41
2821,2023-08-01-12:09:17.071,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,101.70000,0.00000,3010,41
2822,2023-08-01-12:09:17.081,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,101.20000,0.00000,3010,41
2823,2023-08-01-12:09:17.091,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,101.20000,0.00000,3010,41
2824,2023-08-01-12:09:17.101,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,101.20000,0.00000,3007,41
2825,2023-08-01-12:09:17.111,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,101.20000,0.00000,3010,41
2826,2023-08-01-12:09:17.121,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,100.50000,0.00000,3010,41
2827,2023-08-01-12:09:17.131,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,100.50000,0.00000,3010,41
2828,2023-08-01-12:09:17.141,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,100.50000,0.00000,3004,41
2829,2023-08-01-12:09:17.151,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,100.50000,0.00000,3010,41
2830,2023-08-01-12:09:17.161,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,100.10000,0.00000,3007,41
2831,2023-08-01-12:09:17.171,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,100.10000,0.00000,3010,41
2832,2023-08-01-12:09:17.181,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,100.10000,0.00000,3007,41
2833,2023-08-01-12:09:17.191,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,100.10000,0.00000,3010,41
2834,2023-08-01-12:09:17.201,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,99.50000,0.00000,3010,41
2835,2023-08-01-12:09:17.211,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,99.50000,0.00000,3012,41
2836,2023-08-01-12:09:17.221,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,99.50000,0.00000,3010,41
2837,2023-08-01-12:09:17.231,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,99.50000,0.00000,3012,41
2838,2023-08-01-12:09:17.241,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,99.00000,0.00000,3010,41
2839,2023-08-01-12:09:17.251,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,99.00000,0.00000,3010,41
2840,2023-08-01-12:09:17.261,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,99.00000,0.00000,3010,41
2841,2023-08-01-12:09:17.271,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,99.00000,0.00000,3010,41
2842,2023-08-01-12:09:17.281,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,99.00000,0.00000,3007,41
2843,2023-08-01-12:09:17.291,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,98.40000,0.00000,3012,41
2844,2023-08-01-12:09:17.301,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,98.40000,0.00000,3007,41
2845,2023-08-01-12:09:17.311,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,98.40000,0.00000,3007,41
2846,2023-08-01-12:09:17.321,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,98.40000,0.00000,3012,41
2847,2023-08-01-12:09:17.331,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,98.00000,0.00000,3012,41
2848,2023-08-01-12:09:17.341,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,98.00000,0.00000,3010,41
2849,2023-08-01-12:09:17.351,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,98.00000,0.00000,3012,41
2850,2023-08-01-12:09:17.361,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,98.00000,0.00000,3009,41
2851,2023-08-01-12:09:17.371,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,97.30000,0.00000,3012,41
2852,2023-08-01-12:09:17.381,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,97.30000,0.00000,3010,41
2853,2023-08-01-12:09:17.391,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,97.30000,0.00000,3010,41
2854,2023-08-01-12:09:17.401,98.62540,0.00000,79.99900,79.99900,29.99700,29.99700,0.00000,97.30000,0.00000,3010,41
2855,2023-08-01-12:09:17.411,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,96.80000,0.00000,3010,41
2856,2023-08-01-12:09:17.421,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,96.80000,0.00000,3012,41
2857,2023-08-01-12:09:17.431,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,96.80000,0.00000,3012,41
2858,2023-08-01-12:09:17.441,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,96.80000,0.00000,3010,41
2859,2023-08-01-12:09:17.451,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,96.30000,0.00000,3012,41
2860,2023-08-01-12:09:17.461,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,96.30000,0.00000,3012,41
2861,2023-08-01-12:09:17.471,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,96.30000,0.00000,3012,41
2862,2023-08-01-12:09:17.481,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,96.30000,0.00000,3010,41
2863,2023-08-01-12:09:17.491,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,95.70000,0.00000,3012,41
2864,2023-08-01-12:09:17.501,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,95.70000,0.00000,3009,41
2865,2023-08-01-12:09:17.511,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,95.70000,0.00000,3010,41
2866,2023-08-01-12:09:17.521,98.62540,0.00700,79.99910,79.99910,29.99700,29.99700,0.00000,95.70000,0.00000,3012,41
2867,2023-08-01-12:09:17.531,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,95.70000,0.00000,3012,41
2868,2023-08-01-12:09:17.541,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,95.30000,0.00000,3010,41
2869,2023-08-01-12:09:17.551,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,95.30000,0.00000,3010,41
2870,2023-08-01-12:09:17.561,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,95.30000,0.00000,3012,41
2871,2023-08-01-12:09:17.571,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,95.30000,0.00000,3010,41
2872,2023-08-01-12:09:17.581,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,94.70000,0.00000,3012,41
2873,2023-08-01-12:09:17.591,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,94.70000,0.00000,3010,41
2874,2023-08-01-12:09:17.601,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,94.70000,0.00000,3015,41
2875,2023-08-01-12:09:17.611,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,94.70000,0.00000,3012,41
2876,2023-08-01-12:09:17.621,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,94.20000,0.00000,3012,41
2877,2023-08-01-12:09:17.631,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,94.20000,0.00000,3010,41
2878,2023-08-01-12:09:17.641,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,94.20000,0.00000,3012,41
2879,2023-08-01-12:09:17.651,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,94.20000,0.00000,3014,41
2880,2023-08-01-12:09:17.661,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,93.70000,0.00000,3014,41
2881,2023-08-01-12:09:17.671,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,93.70000,0.00000,3012,41
2882,2023-08-01-12:09:17.681,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,93.70000,0.00000,3012,41
2883,2023-08-01-12:09:17.691,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,93.70000,0.00000,3010,41
2884,2023-08-01-12:09:17.701,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,93.10000,0.00000,3010,41
2885,2023-08-01-12:09:17.711,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,93.10000,0.00000,3009,41
2886,2023-08-01-12:09:17.721,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,93.10000,0.00000,3014,41
2887,2023-08-01-12:09:17.731,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,93.10000,0.00000,3012,41
2888,2023-08-01-12:09:17.741,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,92.60000,0.00000,3010,41
2889,2023-08-01-12:09:17.751,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,92.60000,0.00000,3012,41
2890,2023-08-01-12:09:17.761,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,92.60000,0.00000,3014,41
2891,2023-08-01-12:09:17.771,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,92.60000,0.00000,3014,41
2892,2023-08-01-12:09:17.781,98.62540,0.00000,79.99910,79.99910,29.99710,29.99710,0.00000,92.10000,0.00000,3012,41
2893,2023-08-01-12:09:17.791,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,92.10000,0.00000,3012,41
2894,2023-08-01-12:09:17.801,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,92.10000,0.00000,3014,41
2895,2023-08-01-12:09:17.811,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,92.10000,0.00000,3012,41
2896,2023-08-01-12:09:17.821,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,92.10000,0.00000,3012,41
2897,2023-08-01-12:09:17.831,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,91.60000,0.00000,3010,41
2898,2023-08-01-12:09:17.841,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,91.60000,0.00000,3012,41
2899,2023-08-01-12:09:17.851,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,91.60000,0.00000,3012,41
2900,2023-08-01-12:09:17.861,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,91.60000,0.00000,3012,41
2901,2023-08-01-12:09:17.871,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,91.10000,0.00000,3014,41
2902,2023-08-01-12:09:17.881,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,91.10000,0.00000,3010,41
2903,2023-08-01-12:09:17.891,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,91.10000,0.00000,3012,41
2904,2023-08-01-12:09:17.901,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,91.10000,0.00000,3012,41
2905,2023-08-01-12:09:17.911,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,90.50000,0.00000,3012,41
2906,2023-08-01-12:09:17.921,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,90.50000,0.00000,3012,41
2907,2023-08-01-12:09:17.931,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,90.50000,0.00000,3014,41
2908,2023-08-01-12:09:17.941,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,90.50000,0.00000,3014,41
2909,2023-08-01-12:09:17.951,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,90.10000,0.00000,3014,41
2910,2023-08-01-12:09:17.961,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,90.10000,0.00000,3014,41
2911,2023-08-01-12:09:17.971,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,90.10000,0.00000,3012,41
2912,2023-08-01-12:09:17.981,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,90.10000,0.00000,3012,41
2913,2023-08-01-12:09:17.991,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,89.50000,0.00000,3014,41
2914,2023-08-01-12:09:18.001,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,89.50000,0.00000,3012,41
2915,2023-08-01-12:09:18.011,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,89.50000,0.00000,3012,41
2916,2023-08-01-12:09:18.021,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,89.50000,0.00000,3012,41
2917,2023-08-01-12:09:18.031,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,89.10000,0.00000,3012,41
2918,2023-08-01-12:09:18.041,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,89.10000,0.00000,3012,41
2919,2023-08-01-12:09:18.051,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,89.10000,0.00000,3014,41
2920,2023-08-01-12:09:18.061,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,89.10000,0.00000,3014,41
2921,2023-08-01-12:09:18.071,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,88.60000,0.00000,3014,41
2922,2023-08-01-12:09:18.081,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,88.60000,0.00000,3014,41
2923,2023-08-01-12:09:18.091,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,88.60000,0.00000,3010,41
2924,2023-08-01-12:09:18.101,98.62540,0.00000,79.99910,79.99910,29.99710,29.99710,0.00000,88.60000,0.00000,3010,41
2925,2023-08-01-12:09:18.111,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,88.60000,0.00000,3014,41
2926,2023-08-01-12:09:18.121,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,88.00000,0.00000,3014,41
2927,2023-08-01-12:09:18.131,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,88.00000,0.00000,3014,41
2928,2023-08-01-12:09:18.141,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,88.00000,0.00000,3014,41
2929,2023-08-01-12:09:18.151,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,88.00000,0.00000,3012,41
2930,2023-08-01-12:09:18.161,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,87.60000,0.00000,3012,41
2931,2023-08-01-12:09:18.171,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,87.60000,0.00000,3014,41
2932,2023-08-01-12:09:18.181,98.62540,0.00400,79.99900,79.99900,29.99700,29.99700,0.00000,87.60000,0.00000,3012,41
2933,2023-08-01-12:09:18.191,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,87.60000,0.00000,3017,41
2934,2023-08-01-12:09:18.201,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,87.00000,0.00000,3012,41
2935,2023-08-01-12:09:18.211,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,87.00000,0.00000,3012,41
2936,2023-08-01-12:09:18.221,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,87.00000,0.00000,3014,41
2937,2023-08-01-12:09:18.231,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,87.00000,0.00000,3017,41
2938,2023-08-01-12:09:18.241,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,86.60000,0.00000,3017,41
2939,2023-08-01-12:09:18.251,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,86.60000,0.00000,3010,41
2940,2023-08-01-12:09:18.261,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,86.60000,0.00000,3014,41
2941,2023-08-01-12:09:18.271,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,86.60000,0.00000,3014,41
2942,2023-08-01-12:09:18.281,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,86.10000,0.00000,3012,41
2943,2023-08-01-12:09:18.291,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,86.10000,0.00000,3014,41
2944,2023-08-01-12:09:18.301,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,86.10000,0.00000,3017,41
2945,2023-08-01-12:09:18.311,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,86.10000,0.00000,3014,41
2946,2023-08-01-12:09:18.321,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,85.50000,0.00000,3014,41
2947,2023-08-01-12:09:18.331,98.62540,0.00700,79.99910,79.99910,29.99700,29.99700,0.00000,85.50000,0.00000,3014,41
2948,2023-08-01-12:09:18.341,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,85.50000,0.00000,3014,41
2949,2023-08-01-12:09:18.351,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,85.50000,0.00000,3017,41
2950,2023-08-01-12:09:18.361,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,85.50000,0.00000,3014,41
2951,2023-08-01-12:09:18.371,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,85.10000,0.00000,3012,41
2952,2023-08-01-12:09:18.381,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,85.10000,0.00000,3014,41
2953,2023-08-01-12:09:18.391,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,85.10000,0.00000,3015,41
2954,2023-08-01-12:09:18.401,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,85.10000,0.00000,3017,41
2955,2023-08-01-12:09:18.411,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,84.50000,0.00000,3017,41
2956,2023-08-01-12:09:18.421,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,84.50000,0.00000,3014,41
2957,2023-08-01-12:09:18.431,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,84.50000,0.00000,3015,41
2958,2023-08-01-12:09:18.441,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,84.50000,0.00000,3017,41
2959,2023-08-01-12:09:18.451,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,84.10000,0.00000,3017,41
2960,2023-08-01-12:09:18.461,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,84.10000,0.00000,3017,41
2961,2023-08-01-12:09:18.471,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,84.10000,0.00000,3012,41
2962,2023-08-01-12:09:18.481,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,84.10000,0.00000,3014,41
2963,2023-08-01-12:09:18.491,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,83.50000,0.00000,3014,41
2964,2023-08-01-12:09:18.501,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,83.50000,0.00000,3020,41
2965,2023-08-01-12:09:18.511,98.62540,0.00200,79.99910,79.99910,29.99710,29.99710,0.00000,83.50000,0.00000,3014,41
2966,2023-08-01-12:09:18.521,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,83.50000,0.00000,3014,41
2967,2023-08-01-12:09:18.531,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,83.00000,0.00000,3012,41
2968,2023-08-01-12:09:18.541,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,83.00000,0.00000,3017,41
2969,2023-08-01-12:09:18.551,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,83.00000,0.00000,3014,41
2970,2023-08-01-12:09:18.561,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,83.00000,0.00000,3014,41
2971,2023-08-01-12:09:18.571,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,82.50000,0.00000,3014,41
2972,2023-08-01-12:09:18.581,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,82.50000,0.00000,3014,41
2973,2023-08-01-12:09:18.591,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,82.50000,0.00000,3017,41
2974,2023-08-01-12:09:18.601,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,82.50000,0.00000,3017,41
2975,2023-08-01-12:09:18.611,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,82.00000,0.00000,3020,41
2976,2023-08-01-12:09:18.621,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,82.00000,0.00000,3020,41
2977,2023-08-01-12:09:18.631,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,82.00000,0.00000,3014,41
2978,2023-08-01-12:09:18.641,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,82.00000,0.00000,3017,41
2979,2023-08-01-12:09:18.651,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,82.00000,0.00000,3017,41
2980,2023-08-01-12:09:18.661,98.62540,0.00300,79.99910,79.99910,29.99710,29.99710,0.00000,81.50000,0.00000,3017,41
2981,2023-08-01-12:09:18.671,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,81.50000,0.00000,3017,41
2982,2023-08-01-12:09:18.681,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,81.50000,0.00000,3014,41
2983,2023-08-01-12:09:18.691,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,81.50000,0.00000,3017,41
2984,2023-08-01-12:09:18.701,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,80.90000,0.00000,3017,41
2985,2023-08-01-12:09:18.711,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,80.90000,0.00000,3014,41
2986,2023-08-01-12:09:18.721,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,80.90000,0.00000,3017,41
2987,2023-08-01-12:09:18.731,98.62540,0.00300,79.99900,79.99900,29.99700,29.99700,0.00000,80.90000,0.00000,3020,41
2988,2023-08-01-12:09:18.741,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,80.40000,0.00000,3017,41
2989,2023-08-01-12:09:18.751,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,80.40000,0.00000,3017,41
2990,2023-08-01-12:09:18.761,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,80.40000,0.00000,3017,41
2991,2023-08-01-12:09:18.771,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,80.40000,0.00000,3014,41
2992,2023-08-01-12:09:18.781,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,79.90000,0.00000,3014,41
2993,2023-08-01-12:09:18.791,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,79.90000,0.00000,3017,41
2994,2023-08-01-12:09:18.801,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,79.90000,0.00000,3017,41
2995,2023-08-01-12:09:18.811,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,79.90000,0.00000,3017,41
2996,2023-08-01-12:09:18.821,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,79.40000,0.00000,3017,41
2997,2023-08-01-12:09:18.831,98.62540,0.00000,79.99900,79.99900,29.99700,29.99700,0.00000,79.40000,0.00000,3020,41
2998,2023-08-01-12:09:18.841,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,79.40000,0.00000,3020,41
2999,2023-08-01-12:09:18.851,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,79.40000,0.00000,3017,41
3000,2023-08-01-12:09:18.861,98.62540,0.00500,79.99910,79.99910,29.99700,29.99700,0.00000,78.90000,0.00000,3017,41
3001,2023-08-01-12:09:18.871,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,78.90000,0.00000,3020,41
3002,2023-08-01-12:09:18.881,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,78.90000,0.00000,3017,41
3003,2023-08-01-12:09:18.891,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,78.90000,0.00000,3017,41
3004,2023-08-01-12:09:18.901,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,78.90000,0.00000,3017,41
3005,2023-08-01-12:09:18.911,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,78.40000,0.00000,3017,41
3006,2023-08-01-12:09:18.921,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,78.40000,0.00000,3017,41
3007,2023-08-01-12:09:18.931,98.62540,0.00200,79.99910,79.99910,29.99710,29.99710,0.00000,78.40000,0.00000,3020,41
3008,2023-08-01-12:09:18.941,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,78.40000,0.00000,3017,41
3009,2023-08-01-12:09:18.951,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,77.80000,0.00000,3020,41
3010,2023-08-01-12:09:18.961,98.62540,0.00200,79.99910,79.99910,29.99710,29.99710,0.00000,77.80000,0.00000,3020,41
3011,2023-08-01-12:09:18.971,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,77.80000,0.00000,3020,41
3012,2023-08-01-12:09:18.981,98.62540,0.00400,79.99910,79.99910,29.99700,29.99700,0.00000,77.80000,0.00000,3020,41
3013,2023-08-01-12:09:18.991,98.62540,0.00300,79.99910,79.99910,29.99700,29.99700,0.00000,77.40000,0.00000,3014,41
3014,2023-08-01-12:09:19.001,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,77.40000,0.00000,3017,41
3015,2023-08-01-12:09:19.011,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,77.40000,0.00000,3014,41
3016,2023-08-01-12:09:19.021,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,77.40000,0.00000,3017,41
3017,2023-08-01-12:09:19.031,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,76.80000,0.00000,3017,41
3018,2023-08-01-12:09:19.041,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,76.80000,0.00000,3017,41
3019,2023-08-01-12:09:19.051,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,76.80000,0.00000,3017,41
3020,2023-08-01-12:09:19.061,98.62540,0.00100,79.99910,79.99910,29.99710,29.99710,0.00000,76.80000,0.00000,3017,41
3021,2023-08-01-12:09:19.071,98.62540,0.00200,79.99910,79.99910,29.99700,29.99700,0.00000,76.30000,0.00000,3017,41
3022,2023-08-01-12:09:19.081,98.62540,0.00000,79.99910,79.99910,29.99700,29.99700,0.00000,76.30000,0.00000,3020,41
3023,2023-08-01-12:09:19.091,98.62540,0.00100,79.99910,79.99910,29.99700,29.99700,0.00000,76.30000,0.00000,3020,41
