Idx;t;x_pos;x_vel;y_pos;y_vel;z_pos;z_vel;laser_pwr;p_chamb;gassFlow;glassSenseVal;glassLedPwr
38;2023-08-02-06:36:11.368;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3350;47
39;2023-08-02-06:36:11.378;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
40;2023-08-02-06:36:11.388;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
41;2023-08-02-06:36:11.398;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
42;2023-08-02-06:36:11.408;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
43;2023-08-02-06:36:11.418;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
44;2023-08-02-06:36:11.428;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
45;2023-08-02-06:36:11.438;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
46;2023-08-02-06:36:11.448;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
47;2023-08-02-06:36:11.458;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
48;2023-08-02-06:36:11.468;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3352;47
49;2023-08-02-06:36:11.478;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
50;2023-08-02-06:36:11.488;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
51;2023-08-02-06:36:11.498;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
52;2023-08-02-06:36:11.508;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3350;47
53;2023-08-02-06:36:11.518;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3350;47
54;2023-08-02-06:36:11.528;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3347;47
55;2023-08-02-06:36:11.538;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3347;47
56;2023-08-02-06:36:11.548;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
57;2023-08-02-06:36:11.558;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
58;2023-08-02-06:36:11.568;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
59;2023-08-02-06:36:11.578;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
60;2023-08-02-06:36:11.588;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
61;2023-08-02-06:36:11.598;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
62;2023-08-02-06:36:11.608;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
63;2023-08-02-06:36:11.618;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
64;2023-08-02-06:36:11.628;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
65;2023-08-02-06:36:11.638;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
66;2023-08-02-06:36:11.648;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
67;2023-08-02-06:36:11.658;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3352;47
68;2023-08-02-06:36:11.668;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
69;2023-08-02-06:36:11.678;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
70;2023-08-02-06:36:11.688;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
71;2023-08-02-06:36:11.698;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
72;2023-08-02-06:36:11.708;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
73;2023-08-02-06:36:11.718;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
74;2023-08-02-06:36:11.728;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
75;2023-08-02-06:36:11.738;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
76;2023-08-02-06:36:11.748;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
77;2023-08-02-06:36:11.758;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
78;2023-08-02-06:36:11.768;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
79;2023-08-02-06:36:11.778;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
80;2023-08-02-06:36:11.788;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
81;2023-08-02-06:36:11.798;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
82;2023-08-02-06:36:11.808;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3352;47
83;2023-08-02-06:36:11.818;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
84;2023-08-02-06:36:11.828;121.52560;0.00100;79.99880;79.99880;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
85;2023-08-02-06:36:11.838;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
86;2023-08-02-06:36:11.848;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
87;2023-08-02-06:36:11.858;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
88;2023-08-02-06:36:11.868;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
89;2023-08-02-06:36:11.878;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3345;47
90;2023-08-02-06:36:11.888;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3350;47
91;2023-08-02-06:36:11.898;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3347;47
92;2023-08-02-06:36:11.908;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.09998;0.00000;3347;47
93;2023-08-02-06:36:11.918;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
94;2023-08-02-06:36:11.928;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
95;2023-08-02-06:36:11.938;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3345;47
96;2023-08-02-06:36:11.948;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
97;2023-08-02-06:36:11.958;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
98;2023-08-02-06:36:11.968;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
99;2023-08-02-06:36:11.978;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
100;2023-08-02-06:36:11.988;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
101;2023-08-02-06:36:11.998;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
102;2023-08-02-06:36:12.008;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
103;2023-08-02-06:36:12.018;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
104;2023-08-02-06:36:12.028;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
105;2023-08-02-06:36:12.038;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
106;2023-08-02-06:36:12.048;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
107;2023-08-02-06:36:12.058;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
108;2023-08-02-06:36:12.068;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
109;2023-08-02-06:36:12.078;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
110;2023-08-02-06:36:12.088;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
111;2023-08-02-06:36:12.098;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
112;2023-08-02-06:36:12.108;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
113;2023-08-02-06:36:12.118;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
114;2023-08-02-06:36:12.128;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
115;2023-08-02-06:36:12.138;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3345;47
116;2023-08-02-06:36:12.148;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3352;47
117;2023-08-02-06:36:12.158;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
118;2023-08-02-06:36:12.168;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
119;2023-08-02-06:36:12.178;121.52560;0.00500;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
120;2023-08-02-06:36:12.188;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
121;2023-08-02-06:36:12.198;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
122;2023-08-02-06:36:12.208;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
123;2023-08-02-06:36:12.218;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
124;2023-08-02-06:36:12.228;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
125;2023-08-02-06:36:12.238;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
126;2023-08-02-06:36:12.248;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
127;2023-08-02-06:36:12.258;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
128;2023-08-02-06:36:12.268;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
129;2023-08-02-06:36:12.278;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
130;2023-08-02-06:36:12.288;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
131;2023-08-02-06:36:12.298;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
132;2023-08-02-06:36:12.308;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
133;2023-08-02-06:36:12.318;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
134;2023-08-02-06:36:12.328;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
135;2023-08-02-06:36:12.338;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
136;2023-08-02-06:36:12.348;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
137;2023-08-02-06:36:12.358;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
138;2023-08-02-06:36:12.368;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
139;2023-08-02-06:36:12.378;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
140;2023-08-02-06:36:12.388;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
141;2023-08-02-06:36:12.398;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
142;2023-08-02-06:36:12.408;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
143;2023-08-02-06:36:12.418;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
144;2023-08-02-06:36:12.428;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
145;2023-08-02-06:36:12.438;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
146;2023-08-02-06:36:12.448;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
147;2023-08-02-06:36:12.458;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
148;2023-08-02-06:36:12.468;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
149;2023-08-02-06:36:12.478;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
150;2023-08-02-06:36:12.488;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
151;2023-08-02-06:36:12.498;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
152;2023-08-02-06:36:12.508;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
153;2023-08-02-06:36:12.518;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
154;2023-08-02-06:36:12.528;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3352;47
155;2023-08-02-06:36:12.538;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
156;2023-08-02-06:36:12.548;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
157;2023-08-02-06:36:12.558;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
158;2023-08-02-06:36:12.568;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
159;2023-08-02-06:36:12.578;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
160;2023-08-02-06:36:12.588;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
161;2023-08-02-06:36:12.598;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
162;2023-08-02-06:36:12.608;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
163;2023-08-02-06:36:12.618;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
164;2023-08-02-06:36:12.628;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3345;47
165;2023-08-02-06:36:12.638;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
166;2023-08-02-06:36:12.648;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
167;2023-08-02-06:36:12.658;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
168;2023-08-02-06:36:12.668;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
169;2023-08-02-06:36:12.678;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3350;47
170;2023-08-02-06:36:12.688;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
171;2023-08-02-06:36:12.698;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
172;2023-08-02-06:36:12.708;121.52560;0.00400;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
173;2023-08-02-06:36:12.718;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
174;2023-08-02-06:36:12.728;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
175;2023-08-02-06:36:12.738;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
176;2023-08-02-06:36:12.748;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
177;2023-08-02-06:36:12.758;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
178;2023-08-02-06:36:12.768;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
179;2023-08-02-06:36:12.778;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
180;2023-08-02-06:36:12.788;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
181;2023-08-02-06:36:12.798;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
182;2023-08-02-06:36:12.808;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
183;2023-08-02-06:36:12.818;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
184;2023-08-02-06:36:12.828;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
185;2023-08-02-06:36:12.838;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
186;2023-08-02-06:36:12.848;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
187;2023-08-02-06:36:12.858;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
188;2023-08-02-06:36:12.868;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
189;2023-08-02-06:36:12.878;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
190;2023-08-02-06:36:12.888;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
191;2023-08-02-06:36:12.898;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
192;2023-08-02-06:36:12.908;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
193;2023-08-02-06:36:12.918;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
194;2023-08-02-06:36:12.928;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
195;2023-08-02-06:36:12.938;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
196;2023-08-02-06:36:12.948;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
197;2023-08-02-06:36:12.958;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
198;2023-08-02-06:36:12.968;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
199;2023-08-02-06:36:12.978;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
200;2023-08-02-06:36:12.988;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
201;2023-08-02-06:36:12.998;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
202;2023-08-02-06:36:13.008;121.52560;0.00000;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3345;47
203;2023-08-02-06:36:13.018;121.52560;0.00100;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3347;47
204;2023-08-02-06:36:13.028;121.52560;0.00300;79.99870;79.99870;29.99600;29.99600;0.00000;974.20001;0.00000;3350;47
205;2023-08-02-06:36:13.038;121.52560;0.00200;79.99870;79.99870;29.99600;29.99600;0.00000;974.29999;0.00000;3347;47
